Somatic mutations associated with MRI-derived volumetric features in glioblastoma,45,https://link.springer.com/article/10.1007/s00234-015-1576-7
OPTIMISING DELINEATION ACCURACY OF TUMOURS IN PET FOR RADIOTHERAPY PLANNING USING BLIND DECONVOLUTION,3,https://academic.oup.com/rpd/article-abstract/165/1-4/495/1603270
Vector quantization-based automatic detection of pulmonary nodules in thoracic CT images,8,https://ieeexplore.ieee.org/abstract/document/6829365/
A novel computer-aided detection system for pulmonary nodule identification in CT images,5,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9035/90352D/A-novel-computer-aided-detection-system-for-pulmonary-nodule-identification/10.1117/12.2043964.short
MRI to MGMT: predicting methylation status in glioblastoma patients using convolutional recurrent neural networks,5,https://www.worldscientific.com/doi/pdf/10.1142/9789813235533_0031
Predictive capabilities of statistical learning methods for lung nodule malignancy classification using diagnostic image features: an investigation using the Lung Image Database Consortium dataset,0,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10134/1013425/Predictive-capabilities-of-statistical-learning-methods-for-lung-nodule-malignancy/10.1117/12.2254446.short
SU-E-J-98: Radiogenomics: Correspondence Between Imaging and Genetic Features Based On Clustering Analysis,0,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.4888150
Multiparametric MRI of prostate cancer: An update on state‐of‐the‐art techniques and their performance in detecting and localizing prostate cancer,164,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.23860
Quantitative Radiology: Applications to Oncology,1,https://www.sciencedirect.com/science/article/pii/B978012411638200001X
Design of a Patient-Specific Radiotherapy Treatment Target,3,https://ieeexplore.ieee.org/abstract/document/6574412/
Approaches to uncovering cancer diagnostic and prognostic molecular signatures,2,https://www.tandfonline.com/doi/abs/10.4161/23723548.2014.957981
"Publishing descriptions of non-public clinical datasets: proposed guidance for researchers, repositories, editors and funding organisations",8,https://researchintegrityjournal.biomedcentral.com/articles/10.1186/s41073-016-0015-6
Quantitative glioma grading using transformed gray-scale invariant textures of MRI,8,https://www.sciencedirect.com/science/article/pii/S0010482517300495
Computer-aided grading of gliomas based on local and global MRI features,13,https://www.sciencedirect.com/science/article/pii/S0169260716303406
Computer-aided grading of gliomas based on local and global MRI features,13,https://www.sciencedirect.com/science/article/pii/S0169260716303406
Effect of a computer-aided diagnosis system on radiologists' performance in grading gliomas with MRI,4,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0171342
A neural network approach to lung nodule segmentation,1,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9784/97842O/A-neural-network-approach-to-lung-nodule-segmentation/10.1117/12.2217291.short
The Path from Big Data to Precision Medicine,17,https://www.tandfonline.com/doi/abs/10.1080/23808993.2016.1157686
Image Super-Resolution Algorithm Based on an Improved Sparse Autoencoder,0,https://www.mdpi.com/2078-2489/9/1/11
The Study on Data Hiding in Medical Images,25,http://ijns.jalaxy.com.tw/contents/ijns-v14-n6/ijns-2012-v14-n6-p301-309.pdf
A reversible data hiding method by histogram shifting in high quality medical images,60,https://www.sciencedirect.com/science/article/pii/S0164121212003172
The Impact of Arterial Input Function Determination Variations on Prostate Dynamic Contrast-Enhanced Magnetic Resonance Imaging Pharmacokinetic Modeling: A Multicenter Data Analysis Challenge,21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4869732/
Variations of dynamic contrast-enhanced magnetic resonance imaging in evaluation of breast cancer therapy response: a multicenter data analysis challenge,60,https://www.sciencedirect.com/science/article/pii/S1936523314800193
Variations of dynamic contrast-enhanced magnetic resonance imaging in evaluation of breast cancer therapy response: a multicenter data analysis challenge,60,https://www.sciencedirect.com/science/article/pii/S1936523314800193
A longitudinal four‐dimensional computed tomography and cone beam computed tomography dataset for image‐guided radiation therapy research in lung cancer,8,https://onlinelibrary.wiley.com/doi/abs/10.1002/mp.12059
Radiomics of NSCLC: Quantitative CT Image Feature Characterization and Tumor Shrinkage Prediction,4,https://pdfs.semanticscholar.org/123e/aa9b804e7367aa25e882a505ed611b2bee5e.pdf
Collage CNN for Renal Cell Carcinoma Detection from CT,0,https://link.springer.com/chapter/10.1007/978-3-319-67389-9_27
Advanced MRI Techniques in the Monitoring of Treatment of Gliomas,11,https://link.springer.com/article/10.1007/s11940-017-0445-6
Brain tumor segmentation in multi‐spectral MRI using convolutional neural networks (CNN),8,https://onlinelibrary.wiley.com/doi/abs/10.1002/jemt.22994
Magnetic resonance image features identify glioblastoma phenotypic subtypes with distinct molecular pathway activities,90,http://stm.sciencemag.org/content/7/303/303ra138.short
imaging and Genomics: is there a synergy?,36,https://pubs.rsna.org/doi/full/10.1148/radiol.12120871
Quantitative imaging in radiation oncology: An emerging science and clinical service,9,https://www.sciencedirect.com/science/article/pii/S1053429615000557
Genomic mapping and survival prediction in glioblastoma: molecular subclassification strengthened by hemodynamic imaging biomarkers,99,https://pubs.rsna.org/doi/abs/10.1148/radiol.12120846
Correlation of perfusion parameters with genes related to angiogenesis regulation in glioblastoma: a feasibility study,39,http://www.ajnr.org/content/early/2012/03/15/ajnr.A2956.abstract
"Outcome prediction in patients with glioblastoma by using imaging, clinical, and genomic biomarkers: focus on the nonenhancing component of the tumor",86,https://pubs.rsna.org/doi/abs/10.1148/radiol.14131691
"Outcome Prediction in Patients with Glioblastoma by Using Imaging, Clinical, and Genomic Biomarkers: Focus on the Nonenhancing Component of the Tumor",86,https://pubs.rsna.org/doi/abs/10.1148/radiol.14131691
Integrative analysis of diffusion-weighted MRI and genomic data to inform treatment of glioblastoma,4,https://link.springer.com/article/10.1007/s11060-016-2174-1
Integrating Open Data on Cancer in Support to Tumor Growth Analysis,10,https://link.springer.com/chapter/10.1007/978-3-319-43949-5_4
Lung nodule detection from CT scans using 3D convolutional neural networks without candidate selection,0,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10575/1057539/Lung-nodule-detection-from-CT-scans-using-3D-convolutional-neural/10.1117/12.2293918.short
Analysis of Vestibular Labyrinthine Geometry and Variation in the Human Temporal Bone,4,https://www.frontiersin.org/articles/10.3389/fnins.2018.00107
Interactive 3D Virtual Colonoscopic Navigation For Polyp Detection From CT Images,0,https://www.sciencedirect.com/science/article/pii/S1877050917319245
Cloud-based NoSQL open database of pulmonary nodules for computer-aided lung cancer diagnosis and reproducible research,14,https://link.springer.com/article/10.1007/s10278-016-9894-9
Quantitative Imaging Network: Data Sharing and Competitive AlgorithmValidation Leveraging The Cancer Imaging Archive,26,https://www.transonc.com/article/S1936-5233(14)80018-1/abstract
Radiomics of Lung Nodules: A Multi-Institutional Study of Robustness and Agreement of Quantitative Imaging Features,19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5279995/
Radiomics of Lung Nodules: A Multi-Institutional Study of Robustness and Agreement of Quantitative Imaging Features,19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5279995/
QIN multi-site collection of Lung CT data with Nodule Segmentations,,
A Comparison of Lung Nodule Segmentation Algorithms: Methods and Results from a Multi-institutional Study,18,https://link.springer.com/article/10.1007/s10278-016-9859-z
A low cost approach for brain tumor segmentation based on intensity modeling and 3D Random Walker,15,https://www.sciencedirect.com/science/article/pii/S1746809415001068
Learning MRI-based classification models for MGMT methylation status prediction in glioblastoma,16,https://www.sciencedirect.com/science/article/pii/S0169260716304138
3D multi-view convolutional neural networks for lung nodule classification,7,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0188290
Public data and open source tools for multi-assay genomic investigation of disease,28,https://academic.oup.com/bib/article-abstract/17/4/603/2240591
Radiogenomic correlation for prognosis in patients with glioblastoma multiformae,0,http://sdsu-dspace.calstate.edu/handle/10211.10/4329
Identification of Tumor area from Brain MR Image,1,https://ieeexplore.ieee.org/abstract/document/7495863/
Mediator: A data sharing synchronization platform for heterogeneous medical image archives,4,https://www.researchgate.net/profile/Pradeeban_Kathiravelu/publication/280925169_MEDIator_A_Data_Sharing_Synchronization_Platform_for_Heterogeneous_Medical_Image_Archives/links/55cb9d8308aeca747d6c1f09/MEDIator-A-Data-Sharing-Synchronization-Platform-for-Heterogeneous-Medical-Image-Archives.pdf
"""Radiotranscriptomics"": A synergy of imaging and transcriptomics in clinical assessment",3,https://link.springer.com/article/10.1007/s40484-016-0061-6
A joint intensity and edge magnitude-based multilevel thresholding algorithm for the automatic segmentation of pathological MR brain images,1,https://link.springer.com/article/10.1007/s00521-016-2751-4
Radiological Atlas for Patient Specific Model Generation,11,https://link.springer.com/content/pdf/10.1007/978-3-319-06596-0_7.pdf
Supervised Dimension-Reduction Methods for Brain Tumor Image Data Analysis,1,https://link.springer.com/chapter/10.1007/978-981-10-0126-0_24
eFis: A Fuzzy Inference Method for Predicting Malignancy of Small Pulmonary Nodules,3,https://link.springer.com/10.1007/978-3-319-11755-3_29
Malignancy prediction by using characteristic-based fuzzy sets: A preliminary study,0,https://ieeexplore.ieee.org/abstract/document/7338041/
Computer-aided detection of brain tumors using image processing techniques,3,https://ieeexplore.ieee.org/abstract/document/7129966/
Preliminary Detection and Analysis of Lung Cancer on CT images using MATLAB: A Cost-effective Alternative,,
Associations between gene expression profiles of invasive breast cancer and Breast Imaging Reporting and Data System MRI lexicon,3,https://synapse.koreamed.org/search.php?where=aview&id=10.4174/astr.2017.93.1.18&code=6037ASTR&vmode=FULL
Modification of population based arterial input function to incorporate individual variation,2,https://www.sciencedirect.com/science/article/pii/S0730725X17302035
Creation and Curation of the Society of Imaging Informatics in Medicine Hackathon Dataset,4,https://link.springer.com/article/10.1007/s10278-017-0003-5
Creation and curation of the society of imaging informatics in Medicine Hackathon Dataset,4,https://link.springer.com/article/10.1007/s10278-017-0003-5
Automated Segmentation of Hyperintense Regions in FLAIR MRI Using Deep Learning,16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5215737/
Radiomics in Brain Tumors: An Emerging Technique for Characterization of Tumor Environment,20,https://www.mri.theclinics.com/article/S1064-9689(16)30046-0/abstract
The quest for'diagnostically lossless' medical image compression: a comparative study of objective quality metrics for compressed medical images,22,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9037/903717/The-quest-for-diagnostically-lossless-medical-image-compression--a/10.1117/12.2043196.short
"Performance Analysis of Denoising in MR Images with Double Density Dual Tree Complex Wavelets, Curvelets and NonSubsampled Contourlet Transforms",,
Three-dimensional lung nodule segmentation and shape variance analysis to detect lung cancer with reduced false positives,17,http://journals.sagepub.com/doi/abs/10.1177/0954411915619951
An Level Set Evolution Morphology Based Segmentation of Lung Nodules and False Nodule Elimination by 3D Centroid Shift and Frequency Domain DC Constant Analysis,0,https://www.researchgate.net/profile/Senthilkumar_Krishnamurthy2/publication/310740859_An_Level_Set_Evolution_Morphology_Based_Segmentation_of_Lung_Nodules_and_False_Nodule_Elimination_by_3D_Centroid_Shift_and_Frequency_Domain_DC_Constant_Analysis/links/58689f2b08ae8fce4915cad5/An-Level-Set-Evolution-Morphology-Based-Segmentation-of-Lung-Nodules-and-False-Nodule-Elimination-by-3D-Centroid-Shift-and-Frequency-Domain-DC-Constant-Analysis.pdf
Content-Based Medical Image Retrieval: A Survey of Applications to Multidimensional and Multimodality Data,109,https://link.springer.com/article/10.1007/s10278-013-9619-2
A Visual Analytics Approach using the Exploration of Multi-Dimensional Feature Spaces for Content-based Medical Image Retrieval,13,https://ieeexplore.ieee.org/abstract/document/6915841/
Discovery Radiomics for Computed Tomography Cancer Detection,,
Lung Nodule Classification Using Deep Features in CT Images,114,https://ieeexplore.ieee.org/abstract/document/7158331/
Human Ether-a-Go-Go-Related-1 Gene (hERG) K+ Channel as a Prognostic Marker and Therapeutic Target for Glioblastoma,0,https://academic.oup.com/neurosurgery/article-abstract/62/CN_suppl_1/210/2595674
Combining Generative Models for Multifocal Glioma Segmentation and Registration,55,https://link.springer.com/chapter/10.1007/978-3-319-10404-1_95
Textural Analysis of Tumour Imaging: A Radiomics Approach,0,https://lib.ugent.be/fulltxt/RUG01/002/367/219/RUG01-002367219_2017_0001_AC.pdf
A simple texture feature for retrieval of medical images,2,https://link.springer.com/content/pdf/10.1007/s11042-017-5341-2.pdf
"Collaborative and Reproducible Research: Goals, Challenges, and Strategies",1,https://link.springer.com/10.1007/s10278-017-0043-x
A Deep Learning-Based Radiomics Model for Prediction of Survival in Glioblastoma Multiforme,32,https://www.nature.com/articles/s41598-017-10649-8
4DCT imaging to assess radiomics feature stability: An investigation for thoracic cancers,7,https://www.sciencedirect.com/science/article/pii/S0167814017324829
Robust semi-automatic segmentation of pulmonary subsolid nodules in chest computed tomography scans,25,http://iopscience.iop.org/article/10.1088/0031-9155/60/3/1307/meta
Discrimination of Benign and Malignant Suspicious BreastTumors Based on Semi-Quantitative DCE-MRI ParametersEmploying Support Vector Machine,4,http://fbt.tums.ac.ir/index.php/fbt/article/view/49
Automatic Prostate Cancer Segmentation Using Kinetic Analysis in Dynamic Contrast-Enhanced MRI,0,https://www.sid.ir/En/Journal/ViewPaper.aspx?ID=570566
Automatic Prostate Cancer Segmentation Using Kinetic Analysis in Dynamic Contrast-Enhanced MRI,0,https://www.sid.ir/En/Journal/ViewPaper.aspx?ID=570566
Liver Tumor Segmentation from MR Images Using 3D Fast Marching Algorithm and Single Hidden Layer Feedforward Neural Network,5,https://www.hindawi.com/journals/bmri/2016/3219068/abs/
Comparison of novel multi-level Otsu (MO-PET) and conventional PET segmentation methods for measuring FDG metabolic tumor volume in patients with soft tissue sarcoma,0,https://ejnmmiphys.springeropen.com/articles/10.1186/s40658-017-0189-0
Prognostic value and molecular correlates of a CT image-based quantitative pleural contact index in early stage NSCLC,3,https://link.springer.com/article/10.1007/s00330-017-4996-4
Texture feature ratios from relative CBV maps of perfusion MRI are associated with patient survival in glioblastoma,27,http://www.ajnr.org/content/37/1/37.short
Spatial Habitat Features Derived from Multiparametric Magnetic Resonance Imaging Data Are Associated with Molecular Subtype and 12-Month Survival Status in Glioblastoma Multiforme,14,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0136557
Associating spatial diversity features of radiologically defined tumor habitats with epidermal growth factor receptor driver status and 12-month survival in glioblastoma: methods and preliminary investigation,15,https://www.spiedigitallibrary.org/journals/Journal-of-Medical-Imaging/volume-2/issue-4/041006/Associating-spatial-diversity-features-of-radiologically-defined-tumor-habitats-with/10.1117/1.JMI.2.4.041006.short
Spatiotemporal genomic architecture informs precision oncology in glioblastoma,45,https://www.nature.com/ng/journal/v49/n4/abs/ng.3806.html
Quality of Radiomic Features in Glioblastoma Multiforme: Impact of Semi-Automated Tumor Segmentation Software,7,https://synapse.koreamed.org/search.php?where=aview&id=10.3348/kjr.2017.18.3.498&code=0068KJR&vmode=FULL
High-dimensional regression analysis links magnetic resonance imaging features and protein expression and signaling pathway alterations in breast invasive carcinoma,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5854291/
Multiple-response regression analysis links magnetic resonance imaging features to de-regulated protein expression and pathway activity in lower grade glioma,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5538849/
Informatics methods to enable sharing of quantitative imaging research data,12,https://www.sciencedirect.com/science/article/pii/S0730725X12001774
Automated Segmentation of Prostate MR Images Using Prior Knowledge Enhanced Random Walker,9,https://ieeexplore.ieee.org/abstract/document/6691485/
"MR Imaging Radiomics Signatures for Predicting the Risk of Breast Cancer Recurrence as Given by Research Versions of MammaPrint, Oncotype DX, and PAM50 Gene Assays",103,https://pubs.rsna.org/doi/abs/10.1148/radiol.2016152110
Quantitative MRI radiomics in the prediction of molecular classifications of breast cancer subtypes in the TCGA/TCIA data set,63,https://www.nature.com/articles/npjbcancer201612
Patient-specific biomechanical model as whole-body CT image registration tool,15,https://www.sciencedirect.com/science/article/pii/S1361841515000158
Biomechanical model for computing deformations for whole‐body image registration: A meshless approach,13,https://onlinelibrary.wiley.com/doi/abs/10.1002/cnm.2771
A Fully-Automatic Multiparametric Radiomics Model: Towards Reproducible and Prognostic Imaging Signature for Prediction of Overall Survival in Glioblastoma Multiforme,9,https://www.nature.com/articles/s41598-017-14753-7
Comparison Between Radiological Semantic Features and Lung-RADS in Predicting Malignancy of Screen-Detected Lung Nodules in the National Lung Screening Trial,3,https://www.sciencedirect.com/science/article/pii/S1525730417302760
Genotype prediction of ATRX mutation in lower-grade gliomas using an MRI radiomics signature,2,https://link.springer.com/article/10.1007/s00330-017-5267-0
Large-scale retrieval for medical image analytics: A comprehensive review,23,https://www.sciencedirect.com/science/article/pii/S136184151730138X
Evaluate the Malignancy of Pulmonary Nodules Using the 3D Deep Leaky Noisy-or Network,15,https://arxiv.org/abs/1711.08324
Promises and challenges for the implementation of computational medical imaging (radiomics) in oncology,49,https://academic.oup.com/annonc/article-abstract/28/6/1191/2972138
High-resolution anatomic correlation of cyclic motor patterns in the human colon: Evidence of a rectosigmoid brake,12,https://www.physiology.org/doi/abs/10.1152/ajpgi.00021.2017
Normalized Euclidean Super-Pixels for Medical Image Segmentation,0,https://link.springer.com/chapter/10.1007/978-3-319-63315-2_51
The Current Role of Image Compression Standards in Medical Imaging,4,https://www.mdpi.com/2078-2489/8/4/131
Computational Identification of Tumor Anatomic Location Associated with Survival in 2 Large Cohorts of Human Primary Glioblastomas,6,http://www.ajnr.org/content/early/2016/01/07/ajnr.A4631.abstract
Magnetic resonance perfusion image features uncover an angiogenic subgroup of glioblastoma patients with poor survival and better response to antiangiogenic treatment,15,https://academic.oup.com/neuro-oncology/article-abstract/19/7/997/2729979
A CADe system for nodule detection in thoracic CT images based on artificial neural network,11,https://link.springer.com/article/10.1007/s11432-016-9008-0
A Genetic Polymorphism in CTLA-4 Is Associated with Overall Survival in Sunitinib-Treated Patients with Clear Cell Metastatic Renal Cell Carcinoma,0,http://clincancerres.aacrjournals.org/content/early/2018/02/28/1078-0432.CCR-17-2815.abstract
Relationship between Glioblastoma Heterogeneity and Survival Time: An MR Imaging Texture Analysis,8,http://www.ajnr.org/content/38/9/1695.abstract
Effect of Imaging Parameter Thresholds on MRI Prediction of Neoadjuvant Chemotherapy Response in Breast Cancer Subtypes,7,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0142047
Machine Learning-Based Radiomics for Molecular Subtyping of Gliomas,1,http://clincancerres.aacrjournals.org/content/early/2018/05/22/1078-0432.CCR-17-3445.abstract
vPSNR: a visualization-aware image fidelity metric tailored for diagnostic imaging,0,https://link.springer.com/article/10.1007/s11548-012-0792-4
Automatic lung nodule classification with radiomics approach,10,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9789/978906/Automatic-lung-nodule-classification-with-radiomics-approach/10.1117/12.2220768.short
Automatic Classification of Normal and Cancer Lung CT Images Using Multiscale AM-FM Features,6,https://dl.acm.org/citation.cfm?id=2929798
Lung Cancer Detection using CT Scan Images,5,https://www.sciencedirect.com/science/article/pii/S1877050917327801
Measurement of smaller colon polyp in CT colonography images using morphological image processing,1,https://link.springer.com/article/10.1007/s11548-017-1615-4
Tumor Growth in the Brain: Complexity and Fractality,1,https://link.springer.com/chapter/10.1007/978-1-4939-3995-4_22
Can Planning Images Reduce Scatter in Follow-Up Cone-Beam CT?,2,https://link.springer.com/chapter/10.1007/978-3-319-60964-5_55
Computer-Assisted Decision Support System in Pulmonary Cancer Detection and Stage Classification on CT Images,10,https://www.sciencedirect.com/science/article/pii/S1532046418300078
Pilot study for supervised target detection applied to spatially registered multiparametric MRI in order to non-invasively score prostate cancer,0,https://www.sciencedirect.com/science/article/pii/S0010482518300118
How can we effect culture change toward data driven medicine?,,
Radiogenomics of lower-grade glioma: algorithmically-assessed tumor shape is associated with tumor genomic subtypes and patient outcomes in a multi-institutional study with The Cancer Genome Atlas data,8,https://link.springer.com/article/10.1007/s11060-017-2420-1
Predicting outcomes in glioblastoma patients using computerized analysis of tumor shape: preliminary data,6,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9785/97852T/Predicting-outcomes-in-glioblastoma-patients-using-computerized-analysis-of-tumor/10.1117/12.2217098.short
Imaging descriptors improve the predictive power of survival models for glioblastoma patients,62,https://academic.oup.com/neuro-oncology/article-abstract/15/10/1389/1309572
Radiogenomic Analysis of Breast Cancer: Luminal B Molecular Subtype Is Associated with Enhancement Dynamics at MR Imaging,88,https://pubs.rsna.org/doi/abs/10.1148/radiol.14132641
Radiogenomic Analysis of Breast Cancer: Luminal B Molecular Subtype Is Associated with Enhancement Dynamics at MR Imaging,88,https://pubs.rsna.org/doi/abs/10.1148/radiol.14132641
Computer-extracted MR imaging features are associated with survival in glioblastoma patients,33,https://link.springer.com/article/10.1007/s11060-014-1580-5
Quantitative Multiparametric MRI Features and PTEN Expression of Peripheral Zone Prostate Cancer: A Pilot Study,11,https://www.ajronline.org/doi/abs/10.2214/AJR.15.14967
"Determining the variability of lesion size measurements from ct patient data sets acquired under ""no change"" conditions",15,https://www.sciencedirect.com/science/article/pii/S1936523315000029
Bolus arrival time and its effect on tissue characterization with dynamic contrast-enhanced magnetic resonance imaging,6,https://www.spiedigitallibrary.org/journals/Journal-of-Medical-Imaging/volume-3/issue-1/014503/Bolus-arrival-time-and-its-effect-on-tissue-characterization-with/10.1117/1.JMI.3.1.014503.short
Clinical Evaluation of a Fully-automatic Segmentation Method for Longitudinal Brain Tumor Volumetry,26,https://www.nature.com/articles/srep23376
Comparison of Automatic Seed Generation Methods for Breast Tumor Detection Using Region Growing Technique,7,https://link.springer.com/chapter/10.1007/978-3-319-19578-0_10
Segmentation of Pulmonary Nodules in Computed Tomography Using a Regression Neural Network Approach and its Application to the Lung Image Database Consortium and Image Database Resource Initiative Dataset,55,https://www.sciencedirect.com/science/article/pii/S1361841515000316
Segmentation of Pulmonary Nodules in Computed Tomography Using a Regression Neural Network Approach and its Application to the Lung Image Database Consortium and Image Database Resource Initiative Dataset,55,https://www.sciencedirect.com/science/article/pii/S1361841515000316
Phase I trial of preoperative chemoradiation plus sorafenib for high-risk extremity soft tissue sarcomas with dynamic contrast-enhanced MRI correlates,41,http://clincancerres.aacrjournals.org/content/early/2013/11/26/1078-0432.CCR-13-1594.short
Detection of Lung Cancer Nodule on CT scan Images by using Region Growing Method,0,http://www.ijcter.com/papers/volume-2/issue-7/detection-of-lung-cancer-nodule-on-ct-scan-images.pdf
Transcription elongation factors represent in vivo cancer dependencies in glioblastoma,41,https://www.nature.com/articles/nature23000
Volumetric brain tumour detection from MRI using visual saliency,2,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187209
Informatics in Radiology: An Open-Source and Open-Access Cancer Biomedical Informatics Grid Annotation and Image Markup Template Builder,15,https://pubs.rsna.org/doi/abs/10.1148/rg.324115080
De-identification of Medical Images with Retention of Scientific Research Value,13,https://pubs.rsna.org/doi/abs/10.1148/rg.2015140244
Deep Learning For Brain Tumor Segmentation,393,https://ieeexplore.ieee.org/abstract/document/7426413/
Optimization Methods for Medical Image Super Resolution Reconstruction,0,https://link.springer.com/chapter/10.1007/978-3-319-21212-8_6
Forschungsanwendungen in der digitalen Radiologie,1,https://link.springer.com/article/10.1007/s00117-015-0042-1
Tumor metabolic features identified by FDG PET correlates with gene networks of immune cell microenvironment in head and neck cancer,1,https://link.springer.com/article/10.1186/s13550-018-0435-z
Tumor Metabolic Features Identified by 18F-FDG PET Correlate with Gene Networks of Immune Cell Microenvironment in Head and Neck Cancer,4,http://jnm.snmjournals.org/content/59/1/31.short
Automated Brain Lesion Detection and Segmentation Using Magnetic Resonance Images,10,https://scholarlyrepository.miami.edu/oa_dissertations/1409/
Brain tumors detection and segmentation in MR images: Gabor wavelet vs. statistical features,85,https://www.sciencedirect.com/science/article/pii/S0045790615000324
Automatic tumor segmentation in single-spectral MRI using a texture-based and contour-based algorithm,8,https://www.sciencedirect.com/science/article/pii/S0957417417300453
Automatic rectum limit detection by anatomical markers correlation,1,https://www.sciencedirect.com/science/article/pii/S0895611114000159
Tumor image-derived texture features are associated with CD3 T-cell infiltration status in glioblastoma,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5731870/
Performance analysis of a computer-aided detection system for lung nodules in CT at different slice thicknesses,2,https://www.spiedigitallibrary.org/journals/Journal-of-Medical-Imaging/volume-5/issue-1/014504/Performance-analysis-of-a-computer-aided-detection-system-for-lung/10.1117/1.JMI.5.1.014504.short
Image Processing and Classification Techniques for Early Detection of Lung Cancer for Preventive Health Care: A Survey,6,https://pdfs.semanticscholar.org/3375/45611a5257463325225efcfa5b86f2c7b882.pdf
Security of Multi-frame DICOM Images Using XOR Encryption Approach,4,https://www.sciencedirect.com/science/article/pii/S1877050916311966
Automatic Classification of Brain MRI Images Using SVM and Neural Network Classifiers,8,https://link.springer.com/chapter/10.1007/978-3-319-11218-3_3
Discrimination of Benign and Malignant Suspicious Breast Tumors Based on Semi-Quantitative DCE-MRI Parameters Employing Support Vector Machine,4,http://fbt.tums.ac.ir/index.php/fbt/article/view/49
Big biomedical image processing hardware acceleration: A case study for K-means and image filtering,7,https://ieeexplore.ieee.org/abstract/document/7527445/
Multisite concordance of apparent diffusion coefficient measurements across the NCI Quantitative Imaging Network,6,https://www.spiedigitallibrary.org/journals/Journal-of-Medical-Imaging/volume-5/issue-1/011003/Multisite-concordance-of-apparent-diffusion-coefficient-measurements-across-the-NCI/10.1117/1.JMI.5.1.011003.short
Pulmonary nodule classification with deep residual networks,19,https://link.springer.com/article/10.1007/s11548-017-1605-6
Addition of MR imaging features and genetic biomarkers strengthens glioblastoma survival prediction in TCGA patients,49,https://www.sciencedirect.com/science/article/pii/S0150986114001874
Efficient Colorization of Medical Imaging based on Colour Transfer Method,0,http://www.paspk.org/wp-content/uploads/2016/12/Efficient-Colorization-of-Medical-Imaging.pdf
A FRAMEWORK FOR AUTOMATIC COLORIZATION OF MEDICAL IMAGING,3,https://www.researchgate.net/profile/Muhammad_Sharif9/publication/309313383_A_framework_for_automatic_colorization_of_medical_imaging/links/580931d408ae1c98c2525f3d/A-framework-for-automatic-colorization-of-medical-imaging.pdf
Computer-aided Diagnosis for Lung Cancer: Usefulness of Nodule Heterogeneity,12,https://www.sciencedirect.com/science/article/pii/S1076633216303816
Computer-aided diagnosis of lung nodule using gradient tree boosting and Bayesian optimization,3,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0195875
Image descriptors in radiology images: a systematic review,8,https://link.springer.com/article/10.1007/s10462-016-9492-8
Medical Image Retrieval Using Vector Quantization and Fuzzy S-tree,33,https://link.springer.com/article/10.1007/s10916-016-0659-2
Memory-efficient 3D connected component labeling with parallel computing,0,https://link.springer.com/article/10.1007/s11760-017-1175-7
Development of Clinically-Informed 3D Tumor Models for Microwave Imaging Applications,8,https://ieeexplore.ieee.org/abstract/document/7155480/
Uma Proposta Para Utilização De Workflows Científicos Para A Definição De Pipelines Para A Recuperação De Imagens Médicas Por Conteúdo Em Um Ambiente Distribuído,1,http://www.uel.br/cce/dc/wp-content/uploads/TCC-LUIS_FERNANDO_MILANO_OLIVEIRA-BCC-UEL-2015.pdf
Image segmentation on GPGPUs: a cellular automata-based approach,0,https://dl.acm.org/citation.cfm?id=2557752
Application of Sparse-Coding Super-Resolution to 16-Bit DICOM Images for Improving the Image Resolution in MRI,1,http://www.scirp.org/journal/PaperInformation.aspx?paperID=79508
Automatic localization of target vertebrae in spine surgery using fast CT-to-fluoroscopy (3D-2D) image registration,8,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8316/83160N/Automatic-localization-of-target-vertebrae-in-spine-surgery-using-fast/10.1117/12.911308.short
Medical image retrieval using hybrid wavelet network classifier,3,https://ieeexplore.ieee.org/abstract/document/7008009/
3D PULMONARY NODULES DETECTION USING FAST MARCHING SEGMENTATION,1,https://www.ajol.info/index.php/jfas/article/download/165306/154766
Compressibility variations of JPEG2000 compressed computed tomography,3,https://ieeexplore.ieee.org/abstract/document/6610265/
A Novel Biomedical Image Indexing and Retrieval System via Deep Preference Learning,4,https://www.sciencedirect.com/science/article/pii/S0169260717305436
